Date,SPY,AAPL,GOOGL,YHOO,MSFT,IBM,FB,TWTR,GOOG,GLD,XOM
2001/05/02,93.500127,1.729962,,11.46,23.683598,88.508227,,,,,29.295374
2001/05/03,92.313128,1.623913,,10.415,23.266011,87.204376,,,,,29.159903
2001/05/04,93.883503,1.675311,,10.065,24.019704,88.861032,,,,,29.650984
2001/05/07,93.072511,1.623913,,9.99,24.233588,88.891711,,,,,29.867735
2001/05/08,93.028277,1.59854,,9.87,24.464449,90.381427,,,,,30.054005
2001/05/09,92.637527,1.560154,,9.43,23.900879,89.828546,,,,,30.385907
2001/05/10,92.910312,1.496395,,9.115,23.765078,88.461685,,,,,29.984299
2001/05/11,92.268894,1.486635,,8.895,23.561378,85.858516,,,,,29.827741
2001/05/14,92.45321,1.515262,,8.55,23.330517,86.434439,,,,,30.311029
2001/05/15,92.880826,1.508105,,9.03,23.17774,87.217696,,,,,30.443763
2001/05/16,95.070503,1.567961,,9.69,23.479898,88.922428,,,,,30.460781
2001/05/17,95.217954,1.532178,,9.925,23.14379,88.361861,,,,,30.198717
2001/05/18,95.65295,1.530877,,9.68,23.11663,90.181778,,,,,30.699021
2001/05/21,97.06112,1.532829,,10.75,23.354282,91.410411,,,,,30.205523
2001/05/22,96.935786,1.528925,,11.065,23.870322,90.619479,,,,,30.225943
2001/05/23,95.291685,1.511358,,10.22,23.663227,90.151061,,,,,29.701813
2001/05/24,95.57185,1.509407,,10.765,24.34902,91.840431,,,,,29.926441
2001/05/25,94.443833,1.48078,,10.46,24.074025,90.458221,,,,,29.984299
2001/05/29,93.691818,1.396852,,9.395,23.880507,88.515438,,,,,29.882197
2001/05/30,92.379485,1.286899,,8.835,23.490083,86.503552,,,,,30.246365
2001/05/31,92.858704,1.29796,,9.055,23.486687,85.850841,,,,,30.205523
2001/06/01,93.433776,1.359117,,9.73,23.880507,86.687846,,,,,30.273591
2001/06/04,93.883503,1.344153,,9.89,24.029888,87.263768,,,,,30.913439
2001/06/05,94.959917,1.36237,,10,24.64778,89.820865,,,,,31.158487
2001/06/06,94.171042,1.348707,,9.84,24.566301,90.22785,,,,,30.426747
2001/06/07,94.510184,1.409213,,9.71,25.014442,90.035875,,,,,30.351871
2001/06/08,93.632836,1.387093,,9.275,24.848087,89.152793,,,,,30.423343
2001/06/11,92.969295,1.303815,,8.93,24.484821,90.120345,,,,,30.528849
2001/06/12,92.807095,1.321381,,9.055,24.471241,90.035875,,,,,30.671795
2001/06/13,92.010852,1.331791,,8.575,23.999334,89.49067,,,,,30.624147
2001/06/14,89.946503,1.293405,,8.235,23.391627,88.884031,,,,,30.239557
2001/06/15,90.091419,1.329839,,8.005,23.092865,87.233052,,,,,30.256575
2001/06/18,89.655197,1.322683,,7.655,22.705833,87.747541,,,,,30.127216
2001/06/19,90.047059,1.313574,,7.78,22.855215,88.185242,,,,,30.082962
2001/06/20,90.520251,1.409864,,9.245,23.564773,86.841423,,,,,29.865093
2001/06/21,91.547965,1.463214,,8.9,23.710756,86.465155,,,,,30.096579
2001/06/22,90.830782,1.44825,,8.655,23.367862,86.672491,,,,,30.266789
2001/06/25,89.995303,1.560805,,9.885,23.374651,86.503552,,,,,30.134023
2001/06/26,89.869613,1.54519,,9.57,23.812608,86.803032,,,,,30.14764
2001/06/27,89.817858,1.518515,,9.365,24.152109,87.171619,,,,,29.691478
2001/06/28,90.31323,1.531527,,9.69,24.69531,88.384897,,,,,29.555309
2001/06/29,90.645941,1.51266,,9.995,24.783581,87.156263,,,,,29.735731
2001/07/02,91.777166,1.554949,,10.02,23.968778,87.808974,,,,,29.854878
2001/07/03,91.754986,1.551045,,9.905,23.924644,86.75696,,,,,29.732326
2001/07/05,89.965728,1.508756,,9.595,23.259222,86.081207,,,,,29.616585
2001/07/06,88.021205,1.433286,,8.94,22.427443,81.780987,,,,,29.548502
2001/07/09,88.501786,1.476876,,9.285,22.301829,80.414132,,,,,29.521267
2001/07/10,87.437107,1.375382,,8.915,21.891033,78.294736,,,,,29.194464
2001/07/11,87.525827,1.466467,,8.515,22.576824,79.74606,,,,,28.918722
2001/07/12,89.603442,1.584877,,9.31,24.308279,82.35691,,,,,29.088932
2001/07/13,90.37977,1.616757,,9.125,24.220008,83.339816,,,,,29.269357
2001/07/16,89.248545,1.558853,,9.005,24.165689,82.79461,,,,,29.272759
2001/07/17,90.084023,1.633022,,9.24,24.38297,83.339816,,,,,29.037871
2001/07/18,89.470356,1.352611,,8.515,23.958593,80.076256,,,,,28.680428
2001/07/19,90.254079,1.29861,,8.715,24.637596,79.861246,,,,,29.330633
2001/07/20,89.714342,1.299911,,8.97,23.486687,81.166667,,,,,29.521267
2001/07/23,87.947264,1.271285,,8.78,22.777128,81.281853,,,,,28.935744
2001/07/24,87.097,1.242007,,8.485,22.515714,80.252875,,,,,27.894058
2001/07/25,88.058169,1.20167,,8.435,22.909536,80.544673,,,,,28.683833
2001/07/26,88.982374,1.209477,,8.74,22.607378,81.397039,,,,,29.08553
2001/07/27,89.32248,1.23355,,9.01,22.227138,80.398771,,,,,29.092337
2001/07/30,89.352055,1.231598,,8.9,22.339174,81.281853,,,,,28.874468
2001/07/31,89.721737,1.222489,,8.81,22.471579,80.7904,,,,,28.43192
2001/08/01,90.283655,1.240056,,9.145,22.566639,82.211007,,,,,28.322986
2001/08/02,90.653336,1.289502,,9.225,22.899349,83.547152,,,,,28.411496
2001/08/03,90.157964,1.268682,,8.935,22.709229,83.071054,,,,,28.0915
2001/08/06,88.945409,1.24461,,8.695,22.451208,81.788668,,,,,27.812355
2001/08/07,89.292905,1.252417,,8.65,22.525898,81.589013,,,,,28.173202
2001/08/08,87.636733,1.229646,,8.275,22.020042,80.112709,,,,,28.084692
2001/08/09,87.895509,1.239405,,8.14,22.070968,80.028128,,,,,28.036767
2001/08/10,88.19865,1.237453,,7.71,22.244112,80.697076,,,,,28.310629
2001/08/13,88.22083,1.242007,,7.82,22.349359,81.396787,,,,,28.344864
2001/08/14,88.18386,1.218586,,7.49,21.962328,81.658213,,,,,28.173699
2001/08/15,87.422317,1.199718,,7.13,21.456471,80.743215,,,,,28.413329
2001/08/16,87.725458,1.213381,,7.395,21.938563,81.312206,,,,,28.269551
2001/08/17,86.320667,1.175646,,7.025,21.008329,80.420268,,,,,27.708131
2001/08/20,87.11918,1.178899,,7.23,21.28672,80.043504,,,,,27.899835
2001/08/21,85.633059,1.165887,,6.505,20.634877,78.344214,,,,,27.653358
2001/08/22,86.520292,1.184754,,6.7,20.594137,79.935857,,,,,27.872448
2001/08/23,86.209761,1.15873,,6.63,20.071305,79.197704,,,,,27.995687
2001/08/24,87.999019,1.208176,,7.055,21.066044,82.265653,,,,,28.550261
2001/08/27,87.474072,1.230947,,6.71,21.154315,82.165697,,,,,28.105232
2001/08/28,86.194976,1.197116,,6.5,20.621298,80.697076,,,,,27.735516
2001/08/29,85.426038,1.160031,,6.07,20.454942,80.06657,,,,,27.646512
2001/08/30,83.78465,1.160031,,5.66,19.331193,77.167783,,,,,27.489041
2001/08/31,84.398323,1.206875,,5.93,19.368538,76.852527,,,,,27.489041
2001/09/04,83.858586,1.187357,,5.85,19.046012,78.036649,,,,,27.899835
2001/09/05,84.065606,1.206875,,5.32,19.602795,77.160092,,,,,28.221625
2001/09/06,81.899272,1.152874,,5.55,19.018852,75.353156,,,,,28.002535
2001/09/07,80.38358,1.124248,,5.375,18.808362,74.26899,,,,,28.002535
2001/09/10,81.366935,1.130103,,5.87,19.548475,74.176725,,,,,28.235319
2001/09/17,77.115596,1.10538,,5.44,17.963004,71.770033,,,,,27.489041
2001/09/18,76.930755,1.059187,,5.05,18.4417,74.122901,,,,,27.030318
2001/09/19,75.378087,1.107332,,5.035,18.288925,73.815336,,,,,26.297734
2001/09/20,72.982552,1.020151,,4.985,17.233076,71.816172,,,,,25.346059
2001/09/21,72.19514,1.023404,,4.34,16.8766,69.586333,,,,,24.531316
2001/09/24,74.733249,1.070247,,4.625,17.657452,72.892647,,,,,24.551855
2001/09/25,75.512496,1.011042,,4.64,17.416407,72.623524,,,,,24.839411
2001/09/26,75.245326,0.985669,,4.055,17.066721,70.201463,,,,,24.654552
2001/09/27,75.898405,1.00909,,4.555,16.961475,69.201878,,,,,26.304579
2001/09/28,77.508848,1.00909,,4.405,17.372271,70.524403,,,,,26.975547
2001/10/01,77.38268,1.011042,,4.545,17.582763,71.285622,,,,,26.763302
2001/10/02,78.354884,0.979163,,4.62,18.010534,72.100665,,,,,27.379496
2001/10/03,79.668465,0.974608,,4.955,19.090147,74.545798,,,,,27.276796
2001/10/04,79.73526,1.033163,,5.34,19.161442,74.822606,,,,,27.783444
2001/10/05,79.579412,1.050079,,5.175,19.596005,75.368531,,,,,27.858755
2001/10/08,79.059912,1.053982,,5.245,19.704645,75.737611,,,,,28.029919
2001/10/09,78.636894,1.04097,,5.08,18.523181,74.691893,,,,,28.11208
2001/10/10,80.388339,1.09432,,5.465,18.845706,74.776473,,,,,28.947362
2001/10/11,81.635131,1.154176,,6.25,19.120703,76.429631,,,,,28.817278
2001/10/12,81.264062,1.171742,,6.04,19.141073,77.536857,,,,,28.95421
2001/10/15,81.115637,1.170441,,6.035,19.711435,78.428795,,,,,28.516029
2001/10/16,81.627708,1.171742,,6.25,19.84384,78.313457,,,,,28.584494
2001/10/17,79.891109,1.10538,,5.68,19.022247,79.120815,,,,,28.372248
2001/10/18,79.720414,1.171091,,5.635,19.266688,77.859803,,,,,27.660206
2001/10/19,79.668465,1.19061,,5.685,19.657115,78.928587,,,,,27.756057
2001/10/22,81.241799,1.237453,,5.89,20.424387,80.927751,,,,,28.153158
2001/10/23,80.826203,1.1802,,5.79,20.516052,81.358339,,,,,27.981993
2001/10/24,80.610983,1.232899,,5.975,20.818208,83.480532,,,,,27.290489
2001/10/25,82.058149,1.248514,,6.125,21.23919,85.087556,,,,,27.769751
2001/10/26,81.872614,1.214682,,6.03,21.116969,85.472011,,,,,28.11208
2001/10/29,79.742678,1.147019,,5.65,20.247846,83.518979,,,,,27.851909
2001/10/30,78.785325,1.145067,,5.545,19.989826,83.542046,,,,,27.016625
2001/10/31,78.518155,1.142465,,5.44,19.74199,83.096077,,,,,27.009779
2001/11/01,80.529347,1.209477,,5.6,20.994749,84.495492,,,,,27.721825
2001/11/02,81.078527,1.208176,,5.48,20.845369,84.195618,,,,,27.222022
2001/11/05,82.139784,1.240706,,5.995,21.480236,84.557006,,,,,26.968699
2001/11/06,83.416262,1.273237,,6.495,21.992882,87.355837,,,,,27.023473
2001/11/07,83.30494,1.274538,,6.715,21.812946,87.64838,,,,,26.913287
2001/11/08,83.564687,1.217284,,6.56,21.870661,87.617585,,,,,27.202528
2001/11/09,83.653746,1.217284,,6.86,22.138867,87.82545,,,,,27.719031
2001/11/12,83.141669,1.219887,,6.85,22.335779,88.425939,,,,,27.588185
2001/11/13,85.011859,1.260224,,6.985,23.052126,89.842475,,,,,27.891199
2001/11/14,85.093494,1.275839,,7.605,22.390097,88.033309,,,,,26.651591
2001/11/15,85.249343,1.265429,,7.415,22.447815,88.341254,,,,,25.611695
2001/11/16,84.870851,1.2342,,7.735,22.322198,88.148789,,,,,25.852732
2001/11/19,85.917262,1.301213,,8.14,22.590404,88.533718,,,,,25.487734
2001/11/20,85.197393,1.270634,,7.445,22.203373,88.872458,,,,,26.141973
2001/11/21,84.633367,1.280393,,7.465,21.745047,88.025609,,,,,26.086881
2001/11/23,85.850472,1.290803,,7.865,21.969117,88.803168,,,,,26.472535
2001/11/26,86.036007,1.390346,,9.035,22.115102,89.557631,,,,,26.011126
2001/11/27,85.664938,1.366273,,8.7,21.639801,87.917829,,,,,25.721883
2001/11/28,84.113867,1.335695,,8.105,21.32067,86.339623,,,,,25.549715
2001/11/29,85.249343,1.328538,,8.35,22.013251,88.094899,,,,,25.790752
2001/11/30,84.64079,1.385791,,7.785,21.799366,88.987932,,,,,25.756318
2001/12/03,84.136136,1.369526,,7.915,21.989486,87.863939,,,,,25.935372
2001/12/04,85.561039,1.457358,,8.48,22.407073,89.796286,,,,,26.38301
2001/12/05,87.12695,1.545841,,8.53,23.120025,93.460813,,,,,26.775552
2001/12/06,87.082418,1.482081,,9.51,23.306752,92.49079,,,,,25.708112
2001/12/07,86.503551,1.466467,,8.835,23.028361,92.690955,,,,,26.217727
2001/12/10,84.885691,1.466467,,8.91,22.766944,92.121261,,,,,25.859618
2001/12/11,84.715003,1.417021,,9.21,22.855215,93.537798,,,,,25.350002
2001/12/12,84.811478,1.398153,,9.57,23.0691,94.846555,,,,,25.77009
2001/12/13,83.163932,1.366273,,8.79,22.498738,92.575475,,,,,25.095192
2001/12/14,83.958019,1.326586,,8.605,22.895956,93.229853,,,,,25.384435
2001/12/17,84.826324,1.34155,,8.93,23.418788,93.414618,,,,,25.804525
2001/12/18,85.330978,1.366924,,9.19,23.517241,94.076697,,,,,25.859618
2001/12/19,85.932108,1.406611,,8.855,23.591932,95.377759,,,,,26.410554
2001/12/20,85.086071,1.344803,,8.11,22.665095,94.461626,,,,,26.376121
2001/12/21,85.602141,1.366273,,8.46,22.929905,93.922727,,,,,26.513856
2001/12/24,85.438314,1.389695,,8.335,22.838239,93.499303,,,,,26.858192
2001/12/26,85.907466,1.398153,,8.755,22.977435,94.230672,,,,,27.271394
2001/12/27,86.428747,1.435888,,8.885,23.03515,95.077515,,,,,27.402243
2001/12/28,86.384068,1.45931,,9.15,23.041941,94.615601,,,,,27.395355
2001/12/31,85.118097,1.424828,,8.87,22.491949,93.122074,,,,,27.064793
2002/01/02,86.034062,1.515913,,9.315,22.760155,93.537798,,,,,27.271394
2002/01/03,87.009605,1.53413,,9.565,23.503663,95.200695,,,,,27.312715
2002/01/04,87.590468,1.541286,,9.45,23.391627,96.694216,,,,,27.546864
2002/01/07,86.972374,1.489888,,9.865,23.276195,95.500939,,,,,27.30583
2002/01/08,86.771304,1.471021,,9.765,23.554586,96.001343,,,,,27.340263
2002/01/09,86.063851,1.408563,,10.125,23.327121,95.839673,,,,,27.023474
2002/01/10,86.443644,1.381237,,10.245,23.520637,94.030507,,,,,27.126773
2002/01/11,85.594698,1.369526,,10.08,23.293172,92.621665,,,,,26.513856
2002/01/14,85.05852,1.376032,,9.505,23.245642,90.881789,,,,,26.61027
2002/01/15,85.751082,1.411816,,9.735,23.612303,91.497672,,,,,27.064793
2002/01/16,84.015953,1.35196,,8.935,23.041941,90.38138,,,,,26.513856
2002/01/17,84.648938,1.462563,,10.06,23.717548,92.306026,,,,,26.61027
2002/01/18,84.261702,1.442394,,9.6,22.441023,87.956324,,,,,26.44499
2002/01/22,83.680844,1.419623,,9.21,21.884241,85.069355,,,,,26.183294
2002/01/23,84.321278,1.497696,,9.22,21.639801,83.067725,,,,,26.789326
2002/01/24,84.581919,1.510057,,9.095,21.931771,83.699008,,,,,26.720457
2002/01/25,84.559579,1.51266,,9.34,21.660171,84.130127,,,,,26.968379
2002/01/28,84.790431,1.513961,,9.35,21.666961,83.260189,,,,,26.830644
2002/01/29,82.124439,1.500949,,9.09,21.157709,79.295417,,,,,26.135087
2002/01/30,83.308499,1.567311,,8.595,21.337644,81.258559,,,,,26.644703
2002/01/31,84.284042,1.608299,,8.62,21.629616,83.060024,,,,,26.892625
2002/02/01,83.889357,1.58813,,8.34,21.27314,83.144709,,,,,26.858192
2002/02/04,81.804222,1.649287,,7.875,20.750308,82.220882,,,,,26.410554
2002/02/05,81.297832,1.655793,,7.885,20.760494,81.835952,,,,,26.396783
2002/02/06,80.947827,1.605046,,7.945,20.505868,82.198257,,,,,26.803097
2002/02/07,80.441437,1.580973,,7.675,20.302166,80.101485,,,,,26.532919
2002/02/08,81.982946,1.563407,,8.325,20.590743,80.934025,,,,,26.525993
2002/02/11,82.988282,1.625215,,8.275,20.753703,82.776412,,,,,26.671473
2002/02/12,82.727636,1.607648,,8.165,20.417597,82.152006,,,,,26.602198
2002/02/13,83.606371,1.627166,,8.395,20.987959,83.308317,,,,,26.76846
2002/02/14,83.449986,1.600492,,8.285,20.940429,83.169559,,,,,27.017856
2002/02/15,82.5787,1.554949,,7.835,20.448152,79.315191,,,,,26.94858
2002/02/19,80.992512,1.471672,,7.22,20.006801,78.089505,,,,,26.85852
2002/02/20,82.355291,1.504852,,7.645,20.336117,76.555462,,,,,27.010929
2002/02/21,80.649955,1.398804,,7.22,19.708039,74.296802,,,,,27.121772
2002/02/22,81.647837,1.479479,,7.23,19.68767,75.89251,,,,,28.209413
2002/02/25,82.995725,1.549094,,7.5,20.057726,75.776884,,,,,28.403387
2002/02/26,82.824449,1.539985,,7.465,19.87779,74.890378,,,,,28.209413
2002/02/27,83.144666,1.428732,,7.275,19.82347,75.414572,,,,,28.347964
2002/02/28,82.772321,1.411816,,7.23,19.806495,75.638126,,,,,28.611216
2002/03/01,84.701066,1.525672,,8.305,20.835183,79.415402,,,,,29.096152
2002/03/04,86.197895,1.580323,,8.905,21.49042,81.635522,,,,,29.546451
2002/03/05,85.922358,1.530877,,9.095,21.415731,81.458219,,,,,29.442535
2002/03/06,86.942585,1.566009,,9.13,21.602456,81.943873,,,,,29.934398
2002/03/07,86.756413,1.586178,,8.97,21.29351,79.947307,,,,,29.712713
2002/03/08,87.12131,1.604395,,9.465,21.711096,81.011111,,,,,29.726569
2002/03/11,87.307482,1.630419,,10.25,21.8435,81.126743,,,,,30.128374
2002/03/12,87.255354,1.608299,,9.68,21.2324,83.639793,,,,,30.481683
2002/03/13,86.413856,1.593335,,9.61,21.083019,82.62224,,,,,29.872049
2002/03/14,86.294703,1.589431,,9.615,20.784259,82.175132,,,,,29.955183
2002/03/15,87.116961,1.623263,,9.36,21.215425,82.321599,,,,,30.211505
2002/03/18,87.131895,1.6096,,9.605,21.096599,81.982413,,,,,30.301566
2002/03/19,87.714417,1.616757,,9.545,21.127154,82.861209,,,,,30.34313
2002/03/20,86.063937,1.621311,,9.1,20.404016,81.327172,,,,,30.156083
2002/03/21,86.101281,1.579022,,9.295,20.831788,82.313889,,,,,30.156083
2002/03/22,85.914575,1.567311,,9.215,20.522843,81.404258,,,,,30.114519
2002/03/25,84.846617,1.519166,,8.915,20.108651,79.831675,,,,,29.685002
2002/03/26,85.339518,1.526322,,8.845,20.057726,79.322901,,,,,30.301566
2002/03/27,85.563567,1.526973,,8.925,20.179946,79.700628,,,,,30.447046
2002/03/28,85.526224,1.539985,,9.235,20.475313,80.170861,,,,,30.363915
2002/04/01,85.563567,1.591383,,9.34,20.499078,79.292066,,,,,30.363915
2002/04/02,85.09307,1.566009,,9.025,19.446623,77.819694,,,,,30.744935
2002/04/03,84.495609,1.54519,,8.91,19.124098,77.056531,,,,,30.266925
2002/04/04,84.144601,1.62001,,8.83,19.164838,77.734898,,,,,29.892834
2002/04/05,84.159541,1.6096,,9.085,18.967927,74.967464,,,,,29.532595
2002/04/08,84.338777,1.597889,,9.42,19.426254,67.38207,,,,,29.955183
2002/04/09,83.748786,1.567961,,9.23,18.628426,67.636454,,,,,29.594944
2002/04/10,84.697255,1.604395,,9.22,19.113912,68.615467,,,,,29.913616
2002/04/11,82.591207,1.617407,,7.725,18.601266,64.899856,,,,,29.37326
2002/04/12,83.211072,1.630419,,7.86,18.988297,65.986785,,,,,28.611216
2002/04/15,82.576273,1.626516,,7.705,18.906817,65.794066,,,,,28.819045
2002/04/16,84.540417,1.674661,,7.695,19.62656,66.449308,,,,,29.290126
2002/04/17,84.361181,1.698733,,7.945,19.225948,65.377794,,,,,29.248562
2002/04/18,83.995239,1.653191,,7.53,19.137677,68.56921,,,,,29.414824
2002/04/19,84.301433,1.625215,,7.38,19.419464,68.607756,,,,,29.456391
2002/04/22,82.897407,1.595937,,7.07,18.872867,67.782922,,,,,28.992237
2002/04/23,82.53893,1.57772,,7.085,18.329666,67.320399,,,,,28.645854
2002/04/24,81.709961,1.546491,,7.305,18.000349,66.680572,,,,,27.91845
2002/04/25,81.754768,1.569262,,7.175,18.241395,66.842455,,,,,28.084715
2002/04/26,80.201374,1.497045,,7.25,17.484307,65.300708,,,,,27.710621
2002/04/29,79.805559,1.558853,,7.105,17.735539,64.668591,,,,,27.502792
2002/04/30,80.552382,1.579022,,7.38,17.742328,64.56838,,,,,27.82839
2002/05/01,81.538189,1.560154,,7.82,17.908684,64.984652,,,,,28.188629
2002/05/02,81.224524,1.541286,,7.5,17.385852,64.645466,,,,,28.264833
2002/05/03,80.343272,1.529576,,7.385,16.825676,63.042047,,,,,28.119353
2002/05/06,78.767474,1.473623,,7.3,16.506544,58.586399,,,,,27.191047
2002/05/07,78.491148,1.461912,,7.37,16.79512,58.971835,,,,,27.087131
2002/05/08,81.41123,1.585528,,8.16,18.662377,63.683401,,,,,27.717548
2002/05/09,80.470231,1.573817,,8.185,17.694798,61.736986,,,,,27.424906
2002/05/10,78.95418,1.517214,,7.73,16.99203,61.543889,,,,,27.146196
2002/05/13,80.559852,1.557552,,7.99,17.888313,63.482585,,,,,27.877805
2002/05/14,82.314886,1.666203,,8.775,18.631821,66.023743,,,,,28.274967
2002/05/15,81.993752,1.644733,,8.89,18.587686,65.2668,,,,,27.668774
2002/05/16,82.419441,1.640179,,9.015,18.923793,66.000566,,,,,28.058967
2002/05/17,82.822726,1.627166,,9,19.022247,66.185943,,,,,28.010193
2002/05/20,81.926535,1.6096,,8.585,18.336455,65.228178,,,,,27.585163
2002/05/21,81.179711,1.526322,,8.365,17.718563,64.45579,,,,,27.710582
2002/05/22,81.358953,1.582275,,8.135,18.227814,64.880605,,,,,28.17045
2002/05/23,82.225265,1.638227,,8.545,18.611451,65.15094,,,,,28.497934
2002/05/24,81.172247,1.571214,,8.505,18.081829,64.185455,,,,,28.031096
2002/05/28,80.731618,1.560154,,8.275,17.762698,63.397622,,,,,27.759355
2002/05/29,80.134163,1.560154,,8.29,17.671033,63.026873,,,,,28.079869
2002/05/30,79.910113,1.574467,,8.21,17.871338,63.528926,,,,,27.417936
2002/05/31,80.074415,1.515913,,8.01,17.284002,62.138625,,,,,27.822065
2002/06/03,77.94597,1.490539,,7.84,16.778144,60.33124,,,,,27.229811
2002/06/04,78.14014,1.482081,,8,16.968265,61.258103,,,,,27.334325
2002/06/05,78.872029,1.478178,,8.005,17.538627,62.215869,,,,,27.56426
2002/06/06,77.266358,1.441744,,7.995,17.620108,61.528444,,,,,27.278584
2002/06/07,77.176737,1.392298,,7.93,17.647268,60.477995,,,,,27.46671
2002/06/10,77.475467,1.397502,,7.92,17.932449,59.319413,,,,,27.264649
2002/06/11,76.146122,1.33114,,7.93,17.847573,58.307581,,,,,27.19497
2002/06/12,76.609155,1.307068,,7.915,18.855892,57.658777,,,,,27.661808
2002/06/13,75.839928,1.271285,,7.985,18.407751,58.392544,,,,,27.424906
2002/06/14,75.727903,1.307719,,7.98,18.757436,58.832805,,,,,27.278584
2002/06/17,77.759264,1.336345,,8.39,18.903422,59.582022,,,,,27.891741
2002/06/18,78.394063,1.310972,,8.325,19.008668,58.655159,,,,,27.822065
2002/06/19,76.564342,1.113838,,8.01,18.455281,56.65467,,,,,27.431872
2002/06/20,75.586005,1.113187,,7.825,18.36701,55.287546,,,,,27.689679
2002/06/21,74.404137,1.096272,,7.745,17.749118,53.101686,,,,,27.34826
2002/06/24,74.793848,1.123597,,7.54,18.38738,53.835452,,,,,27.870839
2002/06/25,73.115104,1.115139,,6.86,17.976584,52.985827,,,,,27.592129
2002/06/26,73.235017,1.076753,,7.09,18.377196,54.105793,,,,,27.487615
2002/06/27,74.516554,1.109934,,7.09,18.6454,55.53471,,,,,28.045031
2002/06/28,74.164318,1.152874,,7.38,18.570711,55.611948,,,,,28.511867
2002/07/01,72.717903,1.109934,,6.815,17.878129,52.213438,,,,,28.323741
2002/07/02,71.174064,1.102127,,5.94,17.463937,52.970381,,,,,27.982322
2002/07/03,71.578761,1.141814,,6.39,17.599738,54.461091,,,,,27.808129
2002/07/05,74.42662,1.219236,,6.81,18.621636,56.77053,,,,,28.23316
2002/07/08,73.497319,1.171742,,6.445,17.966398,55.071278,,,,,28.121677
2002/07/09,71.646208,1.140513,,6.35,18.064854,53.812282,,,,,27.731484
